antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'root vegetables'}),frozenset({'curd'}),0.23063109286813752,0.12083119548486403,0.030015392508978965,0.13014460511679643,1.0770778572086466,1.0,0.0021479618417412118,1.0107068481574262,0.09301391061977934,0.09337589784517158,0.010593425954266853,0.18927612421444917
frozenset({'curd'}),frozenset({'sausage'}),0.12083119548486403,0.2060030785017958,0.032067727039507436,0.2653927813163482,1.2882952198893216,1.0,0.007176128790573156,1.0808455203053589,0.25453632915086066,0.10879025239338555,0.07479840438485467,0.21052951643650536
frozenset({'sausage'}),frozenset({'curd'}),0.2060030785017958,0.12083119548486403,0.032067727039507436,0.1556662515566625,1.2882952198893216,1.0,0.007176128790573156,1.0412574484154191,0.2818403877221323,0.10879025239338555,0.039622716243907334,0.21052951643650536
frozenset({'curd'}),frozenset({'soda'}),0.12083119548486403,0.3134940995382247,0.043099025141098,0.356687898089172,1.1377818549522034,1.0,0.005219158316443352,1.0671428353712744,0.13774021426487162,0.11016393442622952,0.06291832090866686,0.24708371991201644
frozenset({'soda'}),frozenset({'curd'}),0.3134940995382247,0.12083119548486403,0.043099025141098,0.1374795417348609,1.1377818549522034,1.0,0.005219158316443352,1.019301972597245,0.17639600683322687,0.11016393442622952,0.018936461535596097,0.24708371991201644
frozenset({'curd'}),frozenset({'tropical fruit'}),0.12083119548486403,0.2337095946639302,0.03642893791688045,0.30148619957537154,1.290003519149065,1.0,0.008189528197354762,1.0970297292197229,0.2557055199595589,0.11451612903225805,0.088447675240977,0.22867943348691738
frozenset({'tropical fruit'}),frozenset({'curd'}),0.2337095946639302,0.12083119548486403,0.03642893791688045,0.15587266739846323,1.290003519149065,1.0,0.008189528197354762,1.0415120688079178,0.2933722185809871,0.11451612903225805,0.03985750146460743,0.22867943348691738
frozenset({'whole milk'}),frozenset({'curd'}),0.4581836839404823,0.12083119548486403,0.06362237044638276,0.13885778275475924,1.149188189337689,1.0,0.008259488164195188,1.020933345165171,0.23960242546432062,0.12344449975111996,0.020504125234330768,0.332698530443197
frozenset({'curd'}),frozenset({'whole milk'}),0.12083119548486403,0.4581836839404823,0.06362237044638276,0.5265392781316348,1.149188189337689,1.0,0.008259488164195188,1.1443743715875914,0.14766277285691426,0.12344449975111996,0.12616008814257218,0.332698530443197
frozenset({'curd'}),frozenset({'yogurt'}),0.12083119548486403,0.28296562339661363,0.04027706516162134,0.3333333333333333,1.177999395587791,1.0,0.006085990605488707,1.0755515649050795,0.17187044061861692,0.11079745942131262,0.07024448419797256,0.23783620429132668
frozenset({'yogurt'}),frozenset({'curd'}),0.28296562339661363,0.12083119548486403,0.04027706516162134,0.14233907524932005,1.177999395587791,1.0,0.006085990605488707,1.0250773693236734,0.21073345259391776,0.11079745942131262,0.024463879580347115,0.23783620429132668
frozenset({'dessert'}),frozenset({'other vegetables'}),0.08645459209851206,0.3766033863519754,0.03591585428424833,0.4154302670623145,1.1030975347472083,1.0,0.0033567621342699555,1.0664195878141334,0.1023067356681509,0.08408408408408406,0.06228279053864276,0.25539905723687933
frozenset({'other vegetables'}),frozenset({'dessert'}),0.3766033863519754,0.08645459209851206,0.03591585428424833,0.09536784741144413,1.1030975347472085,1.0,0.0033567621342699555,1.009852905722428,0.14992357436801865,0.08408408408408406,0.009756773156363167,0.25539905723687933
frozenset({'dessert'}),frozenset({'rolls/buns'}),0.08645459209851206,0.3496664956387891,0.03540277065161621,0.4094955489614243,1.1711031913805077,1.0,0.005172496400648555,1.101318547586573,0.15993105665645133,0.088348271446863,0.09199749501050576,0.25537139883874593
frozenset({'rolls/buns'}),frozenset({'dessert'}),0.3496664956387891,0.08645459209851206,0.03540277065161621,0.10124724871606751,1.171103191380508,1.0,0.005172496400648555,1.0164590946691658,0.22466054940971333,0.088348271446863,0.016192579470719223,0.25537139883874593
frozenset({'dessert'}),frozenset({'whole milk'}),0.08645459209851206,0.4581836839404823,0.04079014879425346,0.4718100890207715,1.0297400487138675,1.0,0.001178065292985489,1.0257983062475138,0.031614326411738426,0.08095723014256617,0.025149491952162494,0.2804179224499154
frozenset({'whole milk'}),frozenset({'dessert'}),0.4581836839404823,0.08645459209851206,0.04079014879425346,0.08902575587905934,1.0297400487138673,1.0,0.001178065292985489,1.0028224330129425,0.05330426910615556,0.08095723014256617,0.002814489305412328,0.2804179224499154
frozenset({'domestic eggs'}),frozenset({'other vegetables'}),0.1331452026680349,0.3766033863519754,0.05438686505900462,0.40847784200385356,1.0846366676641834,1.0,0.00424393085770261,1.0538854804017093,0.09001770089397886,0.11943661971830986,0.05113029964239554,0.2764460054705916
frozenset({'other vegetables'}),frozenset({'domestic eggs'}),0.3766033863519754,0.1331452026680349,0.05438686505900462,0.1444141689373297,1.0846366676641832,1.0,0.00424393085770261,1.0131710529325835,0.12517276186039283,0.11943661971830986,0.012999831464253072,0.2764460054705916
frozenset({'rolls/buns'}),frozenset({'domestic eggs'}),0.3496664956387891,0.1331452026680349,0.052591072344792204,0.15040352164343362,1.1296202839423974,1.0,0.00603465591674409,1.0203135481549814,0.1764429691634196,0.12224209898628505,0.019909123221694063,0.2726969438660328
frozenset({'domestic eggs'}),frozenset({'rolls/buns'}),0.1331452026680349,0.3496664956387891,0.052591072344792204,0.394990366088632,1.1296202839423972,1.0,0.00603465591674409,1.0749142954250588,0.13237139000570244,0.12224209898628505,0.06969327298362427,0.2726969438660328
frozenset({'root vegetables'}),frozenset({'domestic eggs'}),0.23063109286813752,0.1331452026680349,0.03463314520266803,0.15016685205784203,1.127842753991268,1.0,0.003925721601189484,1.020029401572561,0.1473305916787075,0.10522213561964144,0.019636102196350456,0.2051412294971291
frozenset({'domestic eggs'}),frozenset({'root vegetables'}),0.1331452026680349,0.23063109286813752,0.03463314520266803,0.26011560693641617,1.1278427539912683,1.0,0.003925721601189484,1.0398501635454078,0.13076189536680785,0.10522213561964144,0.03832298627480833,0.2051412294971291
frozenset({'sausage'}),frozenset({'domestic eggs'}),0.2060030785017958,0.1331452026680349,0.03155464340687532,0.1531755915317559,1.1504401845679855,1.0,0.004126321769514614,1.0236535327317176,0.1646952204578587,0.10258548790658881,0.02310697123136562,0.19508490559246752
frozenset({'domestic eggs'}),frozenset({'sausage'}),0.1331452026680349,0.2060030785017958,0.03155464340687532,0.23699421965317916,1.1504401845679855,1.0,0.004126321769514614,1.040617177418101,0.15085282844541953,0.10258548790658881,0.03903181525301851,0.19508490559246752
frozenset({'domestic eggs'}),frozenset({'soda'}),0.1331452026680349,0.3134940995382247,0.0443817342226783,0.3333333333333333,1.0632842334969994,1.0,0.002641498804428266,1.0297588506926627,0.06865936667653164,0.11033163265306124,0.028898854010961633,0.23745226404800873
frozenset({'soda'}),frozenset({'domestic eggs'}),0.3134940995382247,0.1331452026680349,0.0443817342226783,0.14157119476268415,1.0632842334969996,1.0,0.002641498804428266,1.009815598035902,0.08669656203288505,0.11033163265306124,0.00972018857204581,0.23745226404800873
frozenset({'tropical fruit'}),frozenset({'domestic eggs'}),0.2337095946639302,0.1331452026680349,0.03437660338635198,0.14709110867178926,1.1047420840127833,1.0,0.0032592920393587008,1.0163509914664353,0.12372769563631458,0.10339506172839505,0.01608793773383679,0.2026399666673012
frozenset({'domestic eggs'}),frozenset({'tropical fruit'}),0.1331452026680349,0.2337095946639302,0.03437660338635198,0.2581888246628131,1.1047420840127833,1.0,0.0032592920393587008,1.0329992736868057,0.10937396474272613,0.10339506172839505,0.03194510831457837,0.2026399666673012
frozenset({'whole milk'}),frozenset({'domestic eggs'}),0.4581836839404823,0.1331452026680349,0.07029245767060031,0.15341545352743563,1.1522416914257112,1.0,0.009287498213157955,1.0239435635151388,0.2438585213448353,0.13490891186607584,0.023383675007382084,0.34067689824734015
frozenset({'domestic eggs'}),frozenset({'whole milk'}),0.1331452026680349,0.4581836839404823,0.07029245767060031,0.5279383429672447,1.152241691425711,1.0,0.009287498213157955,1.1477659919791416,0.15242059694592844,0.13490891186607584,0.1287422636772348,0.34067689824734015
frozenset({'yogurt'}),frozenset({'domestic eggs'}),0.28296562339661363,0.1331452026680349,0.043355566957414056,0.15321849501359927,1.1507624153429863,1.0,0.0056800516821850985,1.0237053977057362,0.18271215505287336,0.11631108052305573,0.023156464505181988,0.23942234962626013
frozenset({'domestic eggs'}),frozenset({'yogurt'}),0.1331452026680349,0.28296562339661363,0.043355566957414056,0.32562620423892097,1.1507624153429865,1.0,0.0056800516821850985,1.06325954702045,0.15113361153382093,0.11631108052305573,0.05949586551818032,0.23942234962626013
frozenset({'frankfurter'}),frozenset({'other vegetables'}),0.1375064135454079,0.3766033863519754,0.061056952283222166,0.44402985074626866,1.1790383911505145,1.0,0.009271571296906408,1.1212771305883933,0.1760606681697068,0.1347678369195923,0.10815981819298567,0.30307759567286185
frozenset({'other vegetables'}),frozenset({'frankfurter'}),0.3766033863519754,0.1375064135454079,0.061056952283222166,0.16212534059945505,1.1790383911505145,1.0,0.009271571296906408,1.029382589362066,0.24358681744302643,0.1347678369195923,0.028543895793181367,0.30307759567286185
frozenset({'pastry'}),frozenset({'frankfurter'}),0.1775269368907132,0.1375064135454079,0.030015392508978965,0.16907514450867053,1.22958006211716,1.0,0.005604300109435027,1.0379922814375264,0.22701558509418773,0.1053105310531053,0.036601699373824424,0.1936793632991114
frozenset({'frankfurter'}),frozenset({'pastry'}),0.1375064135454079,0.1775269368907132,0.030015392508978965,0.21828358208955223,1.2295800621171598,1.0,0.005604300109435027,1.0521373790610447,0.21648184586911537,0.1053105310531053,0.049553775104514836,0.1936793632991114
frozenset({'rolls/buns'}),frozenset({'frankfurter'}),0.3496664956387891,0.1375064135454079,0.05515649050795279,0.15774027879677183,1.147148520055628,1.0,0.007075104755671892,1.0240233086564539,0.19724232833356273,0.12767220902612827,0.023459728361040023,0.2794298408909232
frozenset({'frankfurter'}),frozenset({'rolls/buns'}),0.1375064135454079,0.3496664956387891,0.05515649050795279,0.4011194029850746,1.147148520055628,1.0,0.007075104755671892,1.0859151350081278,0.14872376630743056,0.12767220902612827,0.07911772498454472,0.2794298408909232
frozenset({'root vegetables'}),frozenset({'frankfurter'}),0.23063109286813752,0.1375064135454079,0.038994356080041044,0.16907675194660732,1.229591752029618,1.0,0.007281101647685549,1.0379942894547232,0.24269493339885206,0.11847233047544815,0.03660356308384156,0.22632942074942305
frozenset({'frankfurter'}),frozenset({'root vegetables'}),0.1375064135454079,0.23063109286813752,0.038994356080041044,0.2835820895522388,1.2295917520296182,1.0,0.007281101647685549,1.0739107662048912,0.21649081060772082,0.11847233047544815,0.06882393633698793,0.22632942074942305
frozenset({'sausage'}),frozenset({'frankfurter'}),0.2060030785017958,0.1375064135454079,0.0310415597742432,0.1506849315068493,1.095839296667348,1.0,0.002714815270148139,1.0155166421158905,0.11014833308855916,0.0993431855500821,0.015279554733402314,0.18821560008178284
frozenset({'frankfurter'}),frozenset({'sausage'}),0.1375064135454079,0.2060030785017958,0.0310415597742432,0.2257462686567164,1.095839296667348,1.0,0.002714815270148139,1.025499638368765,0.101400681412579,0.0993431855500821,0.02486557519349935,0.18821560008178284
frozenset({'frankfurter'}),frozenset({'soda'}),0.1375064135454079,0.3134940995382247,0.051051821446895844,0.3712686567164179,1.1842923272345312,1.0,0.007944372151747446,1.091890690348699,0.180423234554689,0.1276459268762027,0.08415740802712894,0.26705822361189147
frozenset({'soda'}),frozenset({'frankfurter'}),0.3134940995382247,0.1375064135454079,0.051051821446895844,0.16284779050736498,1.1842923272345312,1.0,0.007944372151747446,1.030270931229239,0.22667522966101059,0.1276459268762027,0.029381525103423158,0.26705822361189147
frozenset({'tropical fruit'}),frozenset({'frankfurter'}),0.2337095946639302,0.1375064135454079,0.03386351975371986,0.14489571899012077,1.053737896685617,1.0,0.0017269515803318147,1.0086414085495936,0.06655101398991602,0.10038022813688215,0.008567374367486835,0.19558218785326936
frozenset({'frankfurter'}),frozenset({'tropical fruit'}),0.1375064135454079,0.2337095946639302,0.03386351975371986,0.24626865671641793,1.053737896685617,1.0,0.0017269515803318147,1.0166625179706272,0.05912786400591289,0.10038022813688215,0.016389428818412162,0.19558218785326936
frozenset({'whole milk'}),frozenset({'frankfurter'}),0.4581836839404823,0.1375064135454079,0.06798358132375577,0.14837625979843225,1.0790497401012853,1.0,0.004980386200077347,1.012763672194544,0.13520940537449977,0.12882839086047643,0.012602814007819417,0.3213896224365296
frozenset({'frankfurter'}),frozenset({'whole milk'}),0.1375064135454079,0.4581836839404823,0.06798358132375577,0.4944029850746269,1.0790497401012853,1.0,0.004980386200077347,1.0716366989221457,0.08493821063383211,0.12882839086047643,0.06684793362731795,0.3213896224365296
frozenset({'yogurt'}),frozenset({'frankfurter'}),0.28296562339661363,0.1375064135454079,0.04207285787583376,0.14868540344514958,1.0812979526664048,1.0,0.0031632698459248543,1.0131314439397392,0.10485623281993103,0.11118644067796611,0.012961244089587457,0.22732777634944043
frozenset({'frankfurter'}),frozenset({'yogurt'}),0.1375064135454079,0.28296562339661363,0.04207285787583376,0.3059701492537313,1.0812979526664048,1.0,0.0031632698459248543,1.0331463060736965,0.0871722697000914,0.11118644067796611,0.032082877206098245,0.22732777634944043
frozenset({'whole milk'}),frozenset({'frozen meals'}),0.4581836839404823,0.06285274499743458,0.03258081067213956,0.07110862262038074,1.1313526978540578,1.0,0.0037827084234432623,1.008887882721267,0.21428358387019802,0.0667016806722689,0.008809584170337842,0.29473798477957813
frozenset({'frozen meals'}),frozenset({'whole milk'}),0.06285274499743458,0.4581836839404823,0.03258081067213956,0.5183673469387755,1.1313526978540576,1.0,0.0037827084234432623,1.1249576053778123,0.1238891128206565,0.0667016806722689,0.11107761286332711,0.29473798477957813
frozenset({'frozen vegetables'}),frozenset({'other vegetables'}),0.10261672652642381,0.3766033863519754,0.045664443304258596,0.445,1.1816144414168936,1.0,0.00701863659805281,1.1232371417081528,0.17127604216855863,0.10532544378698226,0.10971604938271604,0.2831267029972752
frozenset({'other vegetables'}),frozenset({'frozen vegetables'}),0.3766033863519754,0.10261672652642381,0.045664443304258596,0.12125340599455041,1.1816144414168936,1.0,0.00701863659805281,1.021208252293961,0.24655291996115966,0.10532544378698226,0.020767803478203967,0.2831267029972752
frozenset({'rolls/buns'}),frozenset({'frozen vegetables'}),0.3496664956387891,0.10261672652642381,0.04104669061056952,0.1173881144534116,1.143947175348496,1.0,0.005165059452150934,1.01673599480007,0.19349112426035495,0.09981285090455397,0.016460511760834306,0.2586940572267058
frozenset({'frozen vegetables'}),frozenset({'rolls/buns'}),0.10261672652642381,0.3496664956387891,0.04104669061056952,0.39999999999999997,1.143947175348496,1.0,0.005165059452150934,1.0838891739353513,0.14022298456260715,0.09981285090455397,0.077396449704142,0.2586940572267058
frozenset({'frozen vegetables'}),frozenset({'soda'}),0.10261672652642381,0.3134940995382247,0.03642893791688045,0.3549999999999999,1.1323977086743042,1.0,0.00425919963691896,1.0643502332740702,0.13028772980938808,0.09594594594594594,0.060459641255605295,0.23560147299509
frozenset({'soda'}),frozenset({'frozen vegetables'}),0.3134940995382247,0.10261672652642381,0.03642893791688045,0.11620294599018002,1.1323977086743042,1.0,0.00425919963691896,1.0153725557265834,0.1703088486073391,0.09594594594594594,0.015139818030223474,0.23560147299509
frozenset({'whole milk'}),frozenset({'frozen vegetables'}),0.4581836839404823,0.10261672652642381,0.05515649050795279,0.12038073908174692,1.1731103023516236,1.0,0.008139180714162919,1.020195115483009,0.2723528893587031,0.10908168442415017,0.019795346180860336,0.32894036954087347
frozenset({'frozen vegetables'}),frozenset({'whole milk'}),0.10261672652642381,0.4581836839404823,0.05515649050795279,0.5375,1.1731103023516236,1.0,0.008139180714162919,1.1714947374259843,0.16443948036751888,0.10908168442415017,0.14638967803030295,0.32894036954087347
frozenset({'yogurt'}),frozenset({'frozen vegetables'}),0.28296562339661363,0.10261672652642381,0.0336069779374038,0.11876699909338169,1.1573844061650045,1.0,0.004569971944934463,1.0183269039520109,0.18964617842657958,0.09548104956268223,0.017997073317896458,0.22313349954669082
frozenset({'frozen vegetables'}),frozenset({'yogurt'}),0.10261672652642381,0.28296562339661363,0.0336069779374038,0.32749999999999996,1.1573844061650045,1.0,0.004569971944934463,1.0662221213433254,0.1515326096919068,0.09548104956268223,0.06210912343470479,0.22313349954669082
frozenset({'fruit/vegetable juice'}),frozenset({'other vegetables'}),0.12493586454592098,0.3766033863519754,0.052591072344792204,0.4209445585215606,1.1177397064829995,1.0,0.005539802679986661,1.076575003002085,0.12037668661647044,0.11714285714285713,0.07112834943088196,0.28029516754415906
frozenset({'other vegetables'}),frozenset({'fruit/vegetable juice'}),0.3766033863519754,0.12493586454592098,0.052591072344792204,0.1396457765667575,1.1177397064829995,1.0,0.005539802679986661,1.0170975066085415,0.16897320084311956,0.11714285714285713,0.016810095883090223,0.28029516754415906
frozenset({'rolls/buns'}),frozenset({'fruit/vegetable juice'}),0.3496664956387891,0.12493586454592098,0.05361723961005644,0.15333822450476892,1.2273355218061381,1.0,0.009931353674681814,1.0335462882356237,0.2848182856280023,0.12736136502132847,0.0324574608969772,0.2912481676938629
frozenset({'fruit/vegetable juice'}),frozenset({'rolls/buns'}),0.12493586454592098,0.3496664956387891,0.05361723961005644,0.4291581108829569,1.2273355218061381,1.0,0.009931353674681814,1.1392532972083085,0.2116723406822005,0.12736136502132847,0.12223207740503596,0.2912481676938629
frozenset({'root vegetables'}),frozenset({'fruit/vegetable juice'}),0.23063109286813752,0.12493586454592098,0.03873781426372499,0.16796440489432704,1.3444050313718414,1.0,0.009923719285073636,1.0517147831192741,0.3329697095499824,0.12226720647773277,0.04917187050075837,0.23901300326851876
frozenset({'fruit/vegetable juice'}),frozenset({'root vegetables'}),0.12493586454592098,0.23063109286813752,0.03873781426372499,0.3100616016427105,1.3444050313718416,1.0,0.009923719285073636,1.115126957658384,0.2927517323190845,0.12226720647773277,0.10324112144157571,0.23901300326851876
frozenset({'sausage'}),frozenset({'fruit/vegetable juice'}),0.2060030785017958,0.12493586454592098,0.030528476141611083,0.1481942714819427,1.1861627725597796,1.0,0.004791303429867996,1.0273048256865869,0.19766497875402178,0.10162254483347567,0.026579088313284267,0.19627372711674138
frozenset({'fruit/vegetable juice'}),frozenset({'sausage'}),0.12493586454592098,0.2060030785017958,0.030528476141611083,0.24435318275154005,1.1861627725597796,1.0,0.004791303429867996,1.0507513607870258,0.1793530076938427,0.10162254483347567,0.04830006667706077,0.19627372711674138
frozenset({'fruit/vegetable juice'}),frozenset({'soda'}),0.12493586454592098,0.3134940995382247,0.044125192406362236,0.3531827515400411,1.1266009537668413,1.0,0.004958536050509124,1.0613599159520146,0.12841831829989167,0.11190631099544568,0.05781254316258603,0.2469678078485803
frozenset({'soda'}),frozenset({'fruit/vegetable juice'}),0.3134940995382247,0.12493586454592098,0.044125192406362236,0.1407528641571195,1.1266009537668413,1.0,0.004958536050509124,1.0184079747856043,0.16369016581499643,0.11190631099544568,0.01807524611095039,0.2469678078485803
frozenset({'tropical fruit'}),frozenset({'fruit/vegetable juice'}),0.2337095946639302,0.12493586454592098,0.03309389430477168,0.141602634467618,1.1334026060672997,1.0,0.0038951840427567976,1.0194161475686265,0.15359840964593355,0.10165484633569741,0.01904634100110671,0.20324484906132442
frozenset({'fruit/vegetable juice'}),frozenset({'tropical fruit'}),0.12493586454592098,0.2337095946639302,0.03309389430477168,0.26488706365503084,1.1334026060673,1.0,0.0038951840427567976,1.042411808376162,0.13450555544192422,0.10165484633569741,0.04068623171319393,0.20324484906132442
frozenset({'whole milk'}),frozenset({'fruit/vegetable juice'}),0.4581836839404823,0.12493586454592098,0.062339661364802464,0.1360582306830907,1.0890246061656828,1.0,0.005096086690863297,1.0128739766176182,0.15087604439456298,0.11970443349753694,0.01271034394684478,0.3175157683189581
frozenset({'fruit/vegetable juice'}),frozenset({'whole milk'}),0.12493586454592098,0.4581836839404823,0.062339661364802464,0.4989733059548255,1.089024606165683,1.0,0.005096086690863297,1.0814120734466603,0.09341841271220083,0.11970443349753694,0.07528311866094206,0.3175157683189581
frozenset({'yogurt'}),frozenset({'fruit/vegetable juice'}),0.28296562339661363,0.12493586454592098,0.04079014879425346,0.1441523118766999,1.1538104962944071,1.0,0.005437593998422051,1.0224531158960266,0.18591374984529876,0.1111111111111111,0.021960044472405824,0.23532050912110147
frozenset({'fruit/vegetable juice'}),frozenset({'yogurt'}),0.12493586454592098,0.28296562339661363,0.04079014879425346,0.32648870636550303,1.153810496294407,1.0,0.005437593998422051,1.064621162822711,0.1523391764343624,0.1111111111111111,0.0606987396825513,0.23532050912110147
frozenset({'whole milk'}),frozenset({'ham'}),0.4581836839404823,0.0633658286300667,0.03694202154951257,0.08062709966405375,1.2724066173703703,1.0,0.007908832751847325,1.0187750487616936,0.39512968223905715,0.07623080995235575,0.018429042588463843,0.3318115255405289
frozenset({'ham'}),frozenset({'whole milk'}),0.0633658286300667,0.4581836839404823,0.03694202154951257,0.582995951417004,1.2724066173703703,1.0,0.007908832751847325,1.299307088026222,0.2285713198819197,0.07623080995235575,0.23035900503005752,0.3318115255405289
frozenset({'hamburger meat'}),frozenset({'other vegetables'}),0.08029758850692663,0.3766033863519754,0.03540277065161621,0.44089456869009586,1.1707132348460447,1.0,0.005162426904010184,1.1149893718390382,0.15855112889859105,0.08399269628727936,0.1031304645078163,0.2674500091406883
frozenset({'other vegetables'}),frozenset({'hamburger meat'}),0.3766033863519754,0.08029758850692663,0.03540277065161621,0.09400544959128065,1.1707132348460447,1.0,0.005162426904010184,1.0151301805051367,0.23391185065903247,0.08399269628727936,0.014904670155317152,0.2674500091406883
frozenset({'hamburger meat'}),frozenset({'rolls/buns'}),0.08029758850692663,0.3496664956387891,0.0323242688558235,0.402555910543131,1.1512567419641415,1.0,0.004246892474360955,1.0885261329682299,0.14285492904739766,0.08129032258064517,0.08132660327302751,0.2474995253375963
frozenset({'rolls/buns'}),frozenset({'hamburger meat'}),0.3496664956387891,0.08029758850692663,0.0323242688558235,0.09244314013206163,1.1512567419641413,1.0,0.004246892474360955,1.013382689462457,0.20202560971791744,0.08129032258064517,0.013205958224484308,0.2474995253375963
frozenset({'hamburger meat'}),frozenset({'whole milk'}),0.08029758850692663,0.4581836839404823,0.045407901487942534,0.5654952076677316,1.234210705200906,1.0,0.00861685657430196,1.2469743156369784,0.2063336721587909,0.09209157127991675,0.19805886339432666,0.33229967550239886
frozenset({'whole milk'}),frozenset({'hamburger meat'}),0.4581836839404823,0.08029758850692663,0.045407901487942534,0.09910414333706606,1.2342107052009057,1.0,0.00861685657430196,1.0208753927449528,0.3502396849854476,0.09209157127991675,0.020448521820888008,0.33229967550239886
frozenset({'whole milk'}),frozenset({'ice cream'}),0.4581836839404823,0.05643919958953309,0.030271934325295024,0.06606942889137737,1.1706301537208592,1.0,0.004412413938710596,1.0103115045162432,0.26901964560862873,0.0625,0.01020626259341735,0.30121653262750686
frozenset({'ice cream'}),frozenset({'whole milk'}),0.05643919958953309,0.4581836839404823,0.030271934325295024,0.5363636363636364,1.1706301537208592,1.0,0.004412413938710596,1.1686234267950384,0.15447783891392713,0.0625,0.14429235537190083,0.30121653262750686
frozenset({'margarine'}),frozenset({'other vegetables'}),0.11698306824012314,0.3766033863519754,0.05002565418163161,0.4276315789473684,1.1354958411013911,1.0,0.005969434536557017,1.0891527043045948,0.13513610155097674,0.11278195488721807,0.08185510071474981,0.28023268320665423
frozenset({'other vegetables'}),frozenset({'margarine'}),0.3766033863519754,0.11698306824012314,0.05002565418163161,0.13283378746594005,1.135495841101391,1.0,0.005969434536557017,1.0182787555565587,0.19141500474833822,0.11278195488721807,0.01795064019239811,0.28023268320665423
frozenset({'margarine'}),frozenset({'rolls/buns'}),0.11698306824012314,0.3496664956387891,0.044894817855310416,0.38377192982456143,1.0975370377521207,1.0,0.003989758334713232,1.0553454732694383,0.10064248360587712,0.1064476885644769,0.0524429911069588,0.2560825900039902
frozenset({'rolls/buns'}),frozenset({'margarine'}),0.3496664956387891,0.11698306824012314,0.044894817855310416,0.12839325018341893,1.0975370377521205,1.0,0.003989758334713232,1.0130909747379733,0.13665145111298974,0.1064476885644769,0.012921815576690008,0.2560825900039902
frozenset({'margarine'}),frozenset({'root vegetables'}),0.11698306824012314,0.23063109286813752,0.030528476141611083,0.26096491228070173,1.1315252815018635,1.0,0.0035485432663235755,1.0410451681072086,0.13163638494328586,0.09627831715210355,0.03942688498505346,0.19666710575102941
frozenset({'root vegetables'}),frozenset({'margarine'}),0.23063109286813752,0.11698306824012314,0.030528476141611083,0.13236929922135707,1.1315252815018637,1.0,0.0035485432663235755,1.0177336175027298,0.15108117271583527,0.09627831715210355,0.017424616026975554,0.19666710575102941
frozenset({'margarine'}),frozenset({'soda'}),0.11698306824012314,0.3134940995382247,0.040533606977937404,0.34649122807017546,1.1052559795560917,1.0,0.003860105338781304,1.0504922503710388,0.10784868967850603,0.10394736842105264,0.04806532399758745,0.23789373187469492
frozenset({'soda'}),frozenset({'margarine'}),0.3134940995382247,0.11698306824012314,0.040533606977937404,0.12929623567921442,1.1052559795560917,1.0,0.003860105338781304,1.014141626513693,0.13872017558797373,0.10394736842105264,0.013944429598366588,0.23789373187469492
frozenset({'whole milk'}),frozenset({'margarine'}),0.4581836839404823,0.11698306824012314,0.059517701385325805,0.12989921612541994,1.1104104045107168,1.0,0.005917968220405349,1.014844427363668,0.18351619644723077,0.11542288557213931,0.014627293566788761,0.3193355729749907
frozenset({'margarine'}),frozenset({'whole milk'}),0.11698306824012314,0.4581836839404823,0.059517701385325805,0.5087719298245614,1.1104104045107168,1.0,0.005917968220405349,1.1029832148354468,0.11260494099260646,0.11542288557213931,0.09336788942052102,0.3193355729749907
frozenset({'margarine'}),frozenset({'yogurt'}),0.11698306824012314,0.28296562339661363,0.03668547973319651,0.31359649122807015,1.108249431375356,1.0,0.0035832929017814708,1.044625162080333,0.11061628667671665,0.10098870056497176,0.04271882748014937,0.22162145504286554
frozenset({'yogurt'}),frozenset({'margarine'}),0.28296562339661363,0.11698306824012314,0.03668547973319651,0.12964641885766093,1.108249431375356,1.0,0.0035832929017814708,1.014549662219942,0.13622227504159523,0.10098870056497176,0.01434100543496871,0.22162145504286554
frozenset({'whole milk'}),frozenset({'meat'}),0.4581836839404823,0.06362237044638276,0.034889687018984095,0.0761478163493841,1.1968717263302386,1.0,0.005738954946834372,1.013557846292582,0.3035873440285204,0.07165437302423604,0.013376489898602522,0.3122674565617888
frozenset({'meat'}),frozenset({'whole milk'}),0.06362237044638276,0.4581836839404823,0.034889687018984095,0.5483870967741935,1.1968717263302386,1.0,0.005738954946834372,1.1997361284175034,0.17566478646253014,0.07165437302423604,0.16648338220918854,0.3122674565617888
frozenset({'napkins'}),frozenset({'other vegetables'}),0.08132375577219086,0.3766033863519754,0.0336069779374038,0.41324921135646686,1.0973061484111089,1.0,0.0029801761227357115,1.062455518959268,0.09652726113862176,0.07920193470374849,0.05878412587140238,0.25124313428858763
frozenset({'other vegetables'}),frozenset({'napkins'}),0.3766033863519754,0.08132375577219086,0.0336069779374038,0.08923705722070845,1.0973061484111089,1.0,0.0029801761227357115,1.008688651104281,0.14224860993308824,0.07920193470374849,0.00861380872558546,0.25124313428858763
frozenset({'rolls/buns'}),frozenset({'napkins'}),0.3496664956387891,0.08132375577219086,0.035659312467932275,0.10198092443140133,1.2540114934813955,1.0,0.007223119774885548,1.0230030399366863,0.3114696408553633,0.09020116807268008,0.02248579822217325,0.27023336442390256
frozenset({'napkins'}),frozenset({'rolls/buns'}),0.08132375577219086,0.3496664956387891,0.035659312467932275,0.43848580441640383,1.2540114934813957,1.0,0.007223119774885548,1.158178207205078,0.22049023724332473,0.09020116807268008,0.13657501602175237,0.27023336442390256
